#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS:  60  14
# Band-Index    1
   1.55660      4.363935  0.000  0.059  0.003  0.117  0.000  0.018  0.002  0.011  0.000  0.211
   1.50268      4.309963  0.002  0.004  0.008  0.021  0.000  0.030  0.002  0.024  0.000  0.089
   1.44876      4.274943  0.002  0.004  0.008  0.012  0.000  0.029  0.001  0.026  0.000  0.083
   1.44876      4.274931  0.002  0.004  0.008  0.013  0.000  0.029  0.001  0.025  0.000  0.083
   1.41024      4.273186  0.002  0.011  0.006  0.025  0.000  0.028  0.001  0.024  0.000  0.097
   1.37172      4.264396  0.002  0.028  0.003  0.044  0.000  0.026  0.000  0.022  0.000  0.127
   1.33320      4.207420  0.003  0.085  0.000  0.105  0.001  0.017  0.000  0.011  0.000  0.223
   1.29468      4.112851  0.004  0.114  0.004  0.109  0.001  0.013  0.002  0.007  0.000  0.253
   1.25616      3.969056  0.005  0.139  0.009  0.092  0.001  0.008  0.006  0.004  0.001  0.266
   1.21764      3.784161  0.006  0.149  0.015  0.070  0.001  0.005  0.009  0.003  0.002  0.261
   1.17911      3.567228  0.007  0.148  0.023  0.048  0.001  0.004  0.012  0.001  0.003  0.249
   1.14059      3.333750  0.007  0.137  0.033  0.032  0.001  0.002  0.015  0.001  0.003  0.232
   1.10207      3.103440  0.006  0.115  0.048  0.018  0.001  0.002  0.017  0.000  0.003  0.211
   1.06355      2.896981  0.003  0.087  0.065  0.010  0.000  0.001  0.019  0.000  0.003  0.189
   1.02503      2.728226  0.002  0.061  0.081  0.006  0.000  0.001  0.019  0.001  0.003  0.172
   0.98651      2.597361  0.000  0.041  0.092  0.004  0.000  0.000  0.018  0.002  0.002  0.161
   0.94799      2.494623  0.000  0.029  0.096  0.007  0.001  0.000  0.017  0.002  0.002  0.155
   0.90947      2.406089  0.000  0.027  0.092  0.015  0.002  0.000  0.015  0.003  0.002  0.156
   0.87095      2.304917  0.000  0.034  0.067  0.039  0.008  0.000  0.011  0.003  0.002  0.164
   0.83243      2.134420  0.004  0.045  0.022  0.072  0.019  0.002  0.004  0.000  0.002  0.170
   0.79391      1.910826  0.005  0.047  0.005  0.061  0.025  0.002  0.001  0.000  0.001  0.146
   0.75539      1.714152  0.003  0.046  0.000  0.025  0.029  0.003  0.000  0.000  0.000  0.107
   0.71687      1.628776  0.000  0.047  0.000  0.000  0.032  0.004  0.000  0.000  0.000  0.082
   0.71687      1.628776  0.000  0.047  0.000  0.000  0.032  0.003  0.000  0.000  0.000  0.082
   0.67914      1.720603  0.000  0.060  0.000  0.000  0.032  0.004  0.000  0.000  0.000  0.094
   0.64141      1.838722  0.000  0.072  0.000  0.000  0.032  0.004  0.000  0.000  0.000  0.108
   0.60368      1.934360  0.004  0.000  0.084  0.002  0.000  0.000  0.016  0.004  0.000  0.112
   0.56595      1.821769  0.000  0.000  0.068  0.008  0.000  0.000  0.018  0.004  0.002  0.098
   0.52822      1.908883  0.034  0.000  0.002  0.185  0.000  0.000  0.006  0.000  0.008  0.234
   0.49049      2.112845  0.036  0.000  0.000  0.202  0.000  0.000  0.004  0.000  0.010  0.252
   0.45276      2.315294  0.032  0.000  0.000  0.208  0.000  0.000  0.002  0.000  0.010  0.255
   0.41503      2.507702  0.028  0.000  0.000  0.210  0.000  0.000  0.002  0.000  0.012  0.256
   0.37730      2.683066  0.024  0.000  0.000  0.210  0.000  0.000  0.002  0.000  0.016  0.252
   0.33957      2.832309  0.020  0.000  0.000  0.202  0.000  0.000  0.002  0.000  0.020  0.244
   0.30184      2.945291  0.014  0.000  0.000  0.187  0.000  0.000  0.002  0.000  0.026  0.229
   0.26411      3.013871  0.010  0.000  0.000  0.164  0.000  0.000  0.000  0.000  0.032  0.207
   0.22638      3.037451  0.006  0.000  0.000  0.134  0.000  0.000  0.000  0.000  0.038  0.180
   0.18865      3.191432  0.000  0.094  0.000  0.000  0.017  0.006  0.000  0.000  0.000  0.117
   0.15092      3.384675  0.000  0.098  0.004  0.000  0.014  0.006  0.000  0.000  0.000  0.122
   0.11319      3.448559  0.000  0.000  0.040  0.018  0.000  0.000  0.000  0.000  0.002  0.062
   0.07546      3.451654  0.002  0.000  0.020  0.042  0.000  0.000  0.000  0.002  0.004  0.072
   0.03773      3.488881  0.002  0.000  0.006  0.078  0.000  0.000  0.000  0.004  0.010  0.098
   0.00000      3.512336  0.002  0.000  0.002  0.089  0.000  0.000  0.000  0.004  0.010  0.108
