 &plot nbnd=  71, nks=    81 /
   11.918   11.978   13.242   13.382   13.625   16.138   16.435   17.141   17.480   17.901
   18.609
            0.000000 -0.173205  0.195052
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.013 -136.986 -136.985 -136.838 -136.836
 -136.804 -136.803 -136.802 -136.801  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.184  -37.182  -37.181  -37.153  -37.151  -36.995  -36.992  -36.989  -36.988  -36.987
  -36.986  -36.958  -36.954  -36.952  -36.952  -12.495  -12.492  -12.488  -12.486  -12.478
  -12.476  -12.473  -12.472  -12.470  -12.467   -3.551   -3.025   -1.769    0.155    1.579
    7.267    7.734    7.996    8.184    8.739    8.762    9.568    9.742   10.372   11.355
   11.988   12.196   13.321   13.500   13.709   16.002   16.541   16.949   17.639   17.935
   18.556
            0.000000 -0.202073  0.191440
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.013 -136.985 -136.985 -136.838 -136.836
 -136.803 -136.802 -136.801 -136.801  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.183  -37.182  -37.180  -37.151  -37.150  -36.995  -36.992  -36.990  -36.987  -36.987
  -36.985  -36.957  -36.953  -36.951  -36.951  -12.496  -12.493  -12.486  -12.484  -12.477
  -12.476  -12.472  -12.472  -12.471  -12.467   -3.486   -2.959   -1.750    0.172    1.466
    6.975    7.771    7.808    8.064    8.697    8.756    9.274    9.705   10.314   11.423
   12.025   12.500   13.371   13.604   13.746   15.824   16.690   16.801   17.826   17.939
   18.575
            0.000000 -0.230940  0.187828
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.014 -136.986 -136.986 -136.838 -136.837
 -136.803 -136.803 -136.802 -136.801  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.185  -37.182  -37.181  -37.153  -37.151  -36.996  -36.994  -36.989  -36.988  -36.988
  -36.986  -36.957  -36.954  -36.953  -36.952  -12.497  -12.494  -12.484  -12.482  -12.478
  -12.475  -12.472  -12.472  -12.471  -12.467   -3.412   -2.885   -1.730    0.189    1.340
    6.701    7.624    7.809    7.942    8.662    8.735    9.000    9.643   10.202   11.537
   12.084   12.786   13.402   13.691   13.749   15.632   16.605   16.955   17.944   18.037
   18.646
            0.000000 -0.259808  0.184216
